2.84e+06	-4.16182e+06	2.42468e+06	3.37696e+08	1.87658e+08
2.85e+06	-4.2219e+06	2.53391e+06	3.4257e+08	1.78795e+08
2.86e+06	-4.27908e+06	2.64461e+06	3.4721e+08	1.69813e+08
2.87e+06	-4.33334e+06	2.7567e+06	3.51613e+08	1.60718e+08
2.88e+06	-4.38463e+06	2.87011e+06	3.55775e+08	1.51516e+08
2.89e+06	-4.43293e+06	2.98475e+06	3.59694e+08	1.42214e+08
2.9e+06	-4.47822e+06	3.10054e+06	3.63368e+08	1.32818e+08
2.91e+06	-4.52045e+06	3.21741e+06	3.66796e+08	1.23335e+08
2.92e+06	-4.55963e+06	3.33527e+06	3.69974e+08	1.13772e+08
2.93e+06	-4.59571e+06	3.45404e+06	3.72902e+08	1.04134e+08
2.94e+06	-4.62868e+06	3.57364e+06	3.75577e+08	9.44299e+07
2.95e+06	-4.65852e+06	3.69399e+06	3.77999e+08	8.46646e+07
2.96e+06	-4.68523e+06	3.81501e+06	3.80165e+08	7.48455e+07
2.97e+06	-4.70878e+06	3.9366e+06	3.82076e+08	6.49791e+07
2.98e+06	-4.72916e+06	4.05869e+06	3.8373e+08	5.50722e+07
2.99e+06	-4.74638e+06	4.18121e+06	3.85127e+08	4.51315e+07
3e+06	-4.76041e+06	4.30405e+06	3.86266e+08	3.51637e+07
3.01e+06	-4.77126e+06	4.42715e+06	3.87147e+08	2.51755e+07
3.02e+06	-4.77893e+06	4.55041e+06	3.87769e+08	1.51737e+07
3.03e+06	-4.78342e+06	4.67376e+06	3.88133e+08	5.16481e+06
3.04e+06	-4.78472e+06	4.79712e+06	3.88238e+08	-4.84437e+06
3.05e+06	-4.78284e+06	4.92039e+06	3.88086e+08	-1.48472e+07
3.06e+06	-4.7778e+06	5.04351e+06	3.87677e+08	-2.48372e+07
3.07e+06	-4.76959e+06	5.16639e+06	3.87011e+08	-3.48075e+07
3.08e+06	-4.75824e+06	5.28894e+06	3.86089e+08	-4.47518e+07
3.09e+06	-4.74374e+06	5.4111e+06	3.84913e+08	-5.46636e+07
3.1e+06	-4.72612e+06	5.53277e+06	3.83484e+08	-6.45362e+07
3.11e+06	-4.7054e+06	5.65388e+06	3.81802e+08	-7.43634e+07
3.12e+06	-4.68159e+06	5.77435e+06	3.7987e+08	-8.41387e+07
3.13e+06	-4.65471e+06	5.89411e+06	3.77689e+08	-9.38558e+07
3.14e+06	-4.62479e+06	6.01307e+06	3.75261e+08	-1.03508e+08
3.15e+06	-4.59184e+06	6.13116e+06	3.72588e+08	-1.1309e+08
3.16e+06	-4.55591e+06	6.24831e+06	3.69672e+08	-1.22596e+08
3.17e+06	-4.51701e+06	6.36443e+06	3.66516e+08	-1.32018e+08
3.18e+06	-4.47518e+06	6.47946e+06	3.63122e+08	-1.41352e+08
3.19e+06	-4.43044e+06	6.59332e+06	3.59492e+08	-1.50591e+08
3.2e+06	-4.38283e+06	6.70595e+06	3.55629e+08	-1.59729e+08
3.21e+06	-4.33239e+06	6.81726e+06	3.51536e+08	-1.68761e+08
3.22e+06	-4.27915e+06	6.92719e+06	3.47216e+08	-1.77681e+08
3.23e+06	-4.22316e+06	7.03567e+06	3.42673e+08	-1.86484e+08
3.24e+06	-4.16444e+06	7.14264e+06	3.37908e+08	-1.95163e+08
3.25e+06	-4.10305e+06	7.24803e+06	3.32927e+08	-2.03714e+08
3.26e+06	-4.03903e+06	7.35176e+06	3.27732e+08	-2.12132e+08
3.27e+06	-3.97241e+06	7.45378e+06	3.22327e+08	-2.2041e+08
3.28e+06	-3.90325e+06	7.55403e+06	3.16715e+08	-2.28544e+08
3.29e+06	-3.8316e+06	7.65244e+06	3.10901e+08	-2.36529e+08
3.3e+06	-3.75751e+06	7.74896e+06	3.04889e+08	-2.4436e+08
3.31e+06	-3.68101e+06	7.84351e+06	2.98682e+08	-2.52033e+08
3.32e+06	-3.60218e+06	7.93605e+06	2.92285e+08	-2.59542e+08
3.33e+06	-3.52105e+06	8.02653e+06	2.85703e+08	-2.66883e+08
3.34e+06	-3.43769e+06	8.11487e+06	2.78939e+08	-2.74051e+08
3.35e+06	-3.35215e+06	8.20104e+06	2.71998e+08	-2.81043e+08
3.36e+06	-3.26448e+06	8.28498e+06	2.64884e+08	-2.87854e+08
3.37e+06	-3.17475e+06	8.36664e+06	2.57603e+08	-2.9448e+08
3.38e+06	-3.08301e+06	8.44596e+06	2.5016e+08	-3.00916e+08
3.39e+06	-2.98933e+06	8.52291e+06	2.42558e+08	-3.0716e+08
3.4e+06	-2.89376e+06	8.59743e+06	2.34803e+08	-3.13207e+08
3.41e+06	-2.79636e+06	8.66949e+06	2.26901e+08	-3.19054e+08
3.42e+06	-2.69721e+06	8.73903e+06	2.18855e+08	-3.24697e+08
3.43e+06	-2.59636e+06	8.80603e+06	2.10672e+08	-3.30132e+08
3.44e+06	-2.49388e+06	8.87042e+06	2.02357e+08	-3.35358e+08
3.45e+06	-2.38983e+06	8.93219e+06	1.93914e+08	-3.4037e+08
3.46e+06	-2.28429e+06	8.99129e+06	1.8535e+08	-3.45165e+08
3.47e+06	-2.17731e+06	9.04769e+06	1.7667e+08	-3.49742e+08
3.48e+06	-2.06897e+06	9.10136e+06	1.67879e+08	-3.54096e+08
3.49e+06	-1.95933e+06	9.15226e+06	1.58983e+08	-3.58226e+08
3.5e+06	-1.84847e+06	9.20036e+06	1.49988e+08	-3.62129e+08
3.51e+06	-1.73646e+06	9.24563e+06	1.40899e+08	-3.65803e+08
3.52e+06	-1.62336e+06	9.28806e+06	1.31722e+08	-3.69245e+08
3.53e+06	-1.50925e+06	9.32761e+06	1.22462e+08	-3.72454e+08
3.54e+06	-1.39419e+06	9.36425e+06	1.13127e+08	-3.75428e+08
3.55e+06	-1.27827e+06	9.39798e+06	1.0372e+08	-3.78165e+08
3.56e+06	-1.16155e+06	9.42877e+06	9.42495e+07	-3.80663e+08
3.57e+06	-1.0441e+06	9.4566e+06	8.47199e+07	-3.82921e+08
3.58e+06	-926010	9.48145e+06	7.51376e+07	-3.84938e+08
