1.47e+10	-2.46141e+08	1.26541e+09	-7.38565e+10	-7.75066e+10	-7.54796e+10	-1.28639e+11	-1.81884e+11	1.38478e+11	3.92056e+11	6.74364e+11	4.43389e+11	-1.39558e+12	-1.20211e+12	-2.58882e+12	-3.9184e+12	2.20895e+12
1.5e+10	1.18097e+09	8.08284e+08	8.52204e+10	6.85807e+10	6.08845e+10	1.37995e+11	-9.42608e+10	2.07714e+11	-5.30408e+11	5.70725e+11	-1.44518e+12	1.03499e+11	-2.60959e+12	-1.16042e+12	-2.88199e+12	3.45552e+12
1.53e+10	6.63234e+08	1.22344e+09	-9.22785e+10	-5.34667e+10	-4.23865e+10	-1.42617e+11	1.4023e+10	2.28771e+11	-7.02196e+11	-3.40466e+11	7.07897e+11	1.24841e+12	-2.73448e+12	8.39629e+11	-1.471e+12	4.25315e+12
1.56e+10	-3.00621e+08	2.24366e+09	9.94513e+10	4.34676e+10	2.57057e+10	1.49558e+11	1.18782e+11	1.96485e+11	1.15173e+11	-7.71977e+11	8.74781e+11	-1.17209e+12	-1.51991e+12	2.42981e+12	1.31133e+11	4.49837e+12
1.59e+10	-4.42158e+08	1.39677e+09	-1.05094e+11	-2.47266e+10	-8.95127e+09	-1.48512e+11	1.96047e+11	1.1631e+11	7.71001e+11	-1.19673e+11	-1.40259e+12	-3.83756e+11	4.36424e+11	2.83635e+12	1.71616e+12	4.15922e+12
1.62e+10	-6.4628e+08	1.86849e+08	1.06662e+11	1.14926e+10	-9.78131e+09	1.49503e+11	2.26509e+11	8.44778e+09	3.39435e+11	7.00823e+11	2.39411e+11	1.41407e+12	2.18127e+12	1.86551e+12	3.07797e+12	3.27944e+12
1.65e+10	-1.31048e+08	1.13824e+09	-1.07925e+11	5.73106e+09	2.63529e+10	-1.46648e+11	2.03399e+11	-9.92296e+10	-5.72822e+11	5.29212e+11	1.20644e+12	-8.17413e+11	2.86702e+12	-9.93917e+09	4.03911e+12	1.973e+12
1.68e+10	6.62385e+08	2.18123e+09	1.06746e+11	-1.73662e+10	-4.31155e+10	1.45244e+11	1.31768e+11	-1.82753e+11	-6.7442e+11	-3.91498e+11	-1.20224e+12	-8.28334e+11	2.15787e+12	-1.87935e+12	4.47391e+12	4.09639e+11
1.71e+10	-3.31562e+08	2.01947e+09	-1.02444e+11	3.69514e+10	5.97124e+10	-1.35574e+11	2.68098e+10	-2.22885e+11	1.72916e+11	-7.61044e+11	-2.56477e+11	1.41093e+12	3.94981e+11	-2.82915e+12	4.32494e+12	-1.20694e+12
1.74e+10	-1.26067e+09	1.91549e+09	9.49156e+10	-4.68774e+10	-7.72459e+10	1.30828e+11	-8.46165e+10	-2.08763e+11	7.77019e+11	-6.05642e+10	1.40509e+12	-3.7103e+11	-1.56119e+12	-2.38959e+12	3.61098e+12	-2.66562e+12
1.77e+10	-3.03271e+07	1.38318e+09	-8.81142e+10	6.37968e+10	9.02941e+10	-1.18482e+11	-1.73835e+11	-1.44216e+11	2.8575e+11	7.25624e+11	-8.6514e+11	-1.1789e+12	-2.74943e+12	-7.73846e+11	2.42485e+12	-3.77549e+12
1.8e+10	8.54475e+08	8.6591e+08	7.92429e+10	-7.31663e+10	-1.03168e+11	1.08501e+11	-2.2159e+11	-4.46685e+10	-6.10521e+11	4.84191e+11	-7.21885e+11	1.24238e+12	-2.58637e+12	1.2233e+12	9.21485e+11	-4.39122e+12
1.83e+10	2.88315e+08	2.01171e+09	-6.65735e+10	8.67978e+10	1.15941e+11	-9.35769e+10	-2.1749e+11	6.74757e+10	-6.43357e+11	-4.415e+11	1.44237e+12	1.18006e+11	-1.15612e+12	2.62296e+12	-7.02441e+11	-4.4322e+12
1.86e+10	-1.67912e+07	2.70221e+09	5.41574e+10	-9.0498e+10	-1.26327e+11	8.31166e+10	-1.61157e+11	1.63551e+11	2.30045e+11	-7.45527e+11	-4.3393e+11	-1.39947e+12	8.38415e+11	2.74495e+12	-2.23453e+12	-3.89334e+12
1.89e+10	-3.56948e+08	1.32752e+09	-4.05288e+10	1.01567e+11	1.34294e+11	-6.47354e+10	-6.65164e+10	2.19412e+11	7.80471e+11	-2.26227e+09	-1.1028e+12	9.25505e+11	2.42595e+12	1.53378e+12	-3.47463e+12	-2.84549e+12
1.92e+10	-4.99496e+08	7.22136e+08	2.50085e+10	-1.04e+11	-1.42131e+11	4.95015e+10	4.39362e+10	2.2428e+11	2.30248e+11	7.44805e+11	1.31512e+12	5.92686e+11	2.83557e+12	-4.21262e+11	-4.26125e+12	-1.42602e+12
1.95e+10	7.52032e+08	1.59645e+09	-9.44801e+09	1.09109e+11	1.47008e+11	-3.13199e+10	1.45282e+11	1.77689e+11	-6.45647e+11	4.37543e+11	4.72219e+10	-1.46431e+12	1.86508e+12	-2.16965e+12	-4.4924e+12	1.79599e+11
1.98e+10	1.18174e+09	1.86716e+09	-4.07711e+09	-1.05786e+11	-1.47982e+11	1.63115e+10	2.11504e+11	8.8656e+10	-6.084e+11	-4.88544e+11	-1.35443e+12	5.02324e+11	-1.67236e+10	-2.85609e+12	-4.13869e+12	1.76208e+12
2.01e+10	-3.18222e+08	1.85159e+09	2.02901e+10	1.07862e+11	1.49522e+11	3.87019e+09	2.25718e+11	-2.12772e+10	2.8497e+11	-7.27272e+11	1.03366e+12	9.99171e+11	-1.88956e+12	-2.13951e+12	-3.24671e+12	3.11563e+12
2.04e+10	-6.68284e+08	1.65534e+09	-3.62536e+10	-1.00091e+11	-1.49157e+11	-1.90153e+10	1.87004e+11	-1.25843e+11	7.78607e+11	5.58175e+10	5.21181e+11	-1.36849e+12	-2.83261e+12	-3.69639e+11	-1.93282e+12	4.06454e+12
2.07e+10	3.69982e+08	4.79482e+08	5.00949e+10	9.63406e+10	1.45554e+11	3.73368e+10	1.04647e+11	-2.00721e+11	1.74588e+11	7.59937e+11	-1.44961e+12	1.89317e+10	-2.38403e+12	1.58306e+12	-3.67854e+11	4.48567e+12
2.1e+10	4.35063e+08	4.2958e+08	-6.25548e+10	-8.70587e+10	-1.39242e+11	-5.42264e+10	-3.88198e+09	-2.26054e+11	-6.76628e+11	3.87904e+11	6.32154e+11	1.28763e+12	-7.68241e+11	2.76215e+12	1.24487e+12	4.32429e+12
2.13e+10	8.42455e+07	2.03933e+09	7.48642e+10	7.99225e+10	1.3262e+11	7.16997e+10	-1.11676e+11	-1.95083e+11	-5.71402e+11	-5.32575e+11	9.3909e+11	-1.11931e+12	1.22272e+12	2.59642e+12	2.69572e+12	3.60103e+12
