805000	-71715.6	5828.88	2.38803e+10	1.47687e+11	2.3561e+10	1.47483e+11
810000	-72157.1	5901.35	2.40273e+10	1.47664e+11	2.37109e+10	1.47455e+11
815000	-72598.6	5974.27	2.41743e+10	1.4764e+11	2.38608e+10	1.47427e+11
820000	-73040	6047.64	2.43212e+10	1.47616e+11	2.40108e+10	1.47398e+11
825000	-73481.3	6121.45	2.44681e+10	1.47591e+11	2.41608e+10	1.4737e+11
830000	-73922.6	6195.7	2.4615e+10	1.47567e+11	2.43108e+10	1.47341e+11
835000	-74363.7	6270.4	2.47618e+10	1.47542e+11	2.44608e+10	1.47313e+11
840000	-74804.8	6345.54	2.49087e+10	1.47518e+11	2.46109e+10	1.47284e+11
845000	-75245.8	6421.13	2.50555e+10	1.47493e+11	2.4761e+10	1.47255e+11
850000	-75686.8	6497.16	2.52023e+10	1.47468e+11	2.49112e+10	1.47226e+11
855000	-76127.7	6573.64	2.5349e+10	1.47443e+11	2.50613e+10	1.47197e+11
860000	-76568.5	6650.56	2.54957e+10	1.47418e+11	2.52115e+10	1.47168e+11
865000	-77009.2	6727.93	2.56424e+10	1.47392e+11	2.53617e+10	1.47139e+11
870000	-77449.8	6805.73	2.57891e+10	1.47367e+11	2.5512e+10	1.4711e+11
875000	-77890.4	6883.99	2.59358e+10	1.47341e+11	2.56623e+10	1.4708e+11
880000	-78330.8	6962.68	2.60824e+10	1.47315e+11	2.58126e+10	1.47051e+11
885000	-78771.3	7041.82	2.6229e+10	1.47289e+11	2.59629e+10	1.47021e+11
890000	-79211.6	7121.41	2.63756e+10	1.47263e+11	2.61132e+10	1.46991e+11
895000	-79651.8	7201.44	2.65221e+10	1.47237e+11	2.62636e+10	1.46962e+11
900000	-80092	7281.91	2.66686e+10	1.4721e+11	2.6414e+10	1.46932e+11
905000	-80532.1	7362.82	2.68151e+10	1.47184e+11	2.65644e+10	1.46902e+11
910000	-80972.1	7444.18	2.69616e+10	1.47157e+11	2.67148e+10	1.46872e+11
915000	-81412	7525.98	2.7108e+10	1.4713e+11	2.68653e+10	1.46841e+11
920000	-81851.8	7608.23	2.72544e+10	1.47103e+11	2.70157e+10	1.46811e+11
925000	-82291.6	7690.91	2.74008e+10	1.47076e+11	2.71662e+10	1.46781e+11
930000	-82731.3	7774.04	2.75472e+10	1.47049e+11	2.73167e+10	1.4675e+11
935000	-83170.9	7857.62	2.76935e+10	1.47021e+11	2.74673e+10	1.4672e+11
940000	-83610.4	7941.64	2.78398e+10	1.46993e+11	2.76178e+10	1.46689e+11
945000	-84049.8	8026.09	2.79861e+10	1.46966e+11	2.77683e+10	1.46658e+11
950000	-84489.1	8111	2.81323e+10	1.46938e+11	2.79189e+10	1.46628e+11
955000	-84928.4	8196.34	2.82785e+10	1.4691e+11	2.80695e+10	1.46597e+11
960000	-85367.6	8282.13	2.84247e+10	1.46882e+11	2.822e+10	1.46566e+11
965000	-85806.7	8368.36	2.85709e+10	1.46853e+11	2.83706e+10	1.46535e+11
970000	-86245.7	8455.03	2.8717e+10	1.46825e+11	2.85212e+10	1.46503e+11
975000	-86684.6	8542.15	2.88631e+10	1.46796e+11	2.86718e+10	1.46472e+11
980000	-87123.4	8629.7	2.90092e+10	1.46767e+11	2.88225e+10	1.46441e+11
985000	-87562.1	8717.7	2.91552e+10	1.46738e+11	2.89731e+10	1.46409e+11
990000	-88000.8	8806.15	2.93012e+10	1.46709e+11	2.91237e+10	1.46378e+11
